date,update_time,slot,old_forecast_kwh,new_raw_forecast_kwh,updated_forecast_kwh,confidence_rho,historical_error_old,historical_error_new
2025-03-20,12:00,92,705.9971447730751,759.2882222222222,740.7941583980646,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,93,653.3528397658083,705.1722499999998,687.1889115862505,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,94,600.7085347585414,651.0562777777777,633.5836647744364,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,95,548.0642297512745,596.9403055555555,579.9784179626222,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,96,495.4199247440077,542.8243333333332,526.373171150808,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,97,452.1789452518275,491.1210444444444,477.60663073040047,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,98,408.9379657596471,439.4177555555555,428.8400903099928,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,99,365.69698626746674,387.7144666666666,380.0735498895851,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,100,322.4560067752865,336.0111777777778,331.30700946917744,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,101,279.2150272831061,284.3078888888889,282.54046904876975,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,102,235.9740477909258,232.6046,233.77392862836206,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,103,196.6450398257715,193.8371666666667,194.81160719030174,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,104,157.31603186061724,155.06973333333332,155.8492857522414,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,105,117.9870238954629,116.3023,116.88696431418103,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,106,78.65801593030862,77.53486666666666,77.9246428761207,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,107,39.3290079651543,38.767433333333315,38.96232143806033,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,108,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,109,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,110,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,111,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,112,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,113,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,114,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,115,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,116,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,117,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,118,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,119,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,120,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,121,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,122,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,123,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,124,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,125,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,126,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,127,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,128,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,129,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,130,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,131,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,132,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,133,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,134,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,135,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,136,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,137,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,138,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,139,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,140,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,141,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,142,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,143,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,144,0.0,0.0,0.0,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,18:00,109,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,110,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,111,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,112,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,113,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,114,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,115,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,116,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,117,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,118,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,119,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,120,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,121,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,122,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,123,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,124,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,125,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,126,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,127,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,128,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,129,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,130,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,131,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,132,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,133,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,134,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,135,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,136,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,137,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,138,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,139,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,140,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,141,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,142,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,143,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-20,18:00,144,0.0,0.0,0.0,0.5,0.9999999974648031,0.9999999974648031
2025-03-21,00:00,1,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,2,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,3,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,5,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,6,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,7,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,8,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,9,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,10,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,11,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,12,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,13,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,14,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,15,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,16,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,17,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,18,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,19,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,20,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,21,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,22,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,23,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,24,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,25,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,26,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,27,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,28,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,29,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,30,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,31,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,32,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,33,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,34,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,35,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,36,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,37,45.02675,45.02675,45.02675,1.0,0.0,0.0
2025-03-21,00:00,38,90.0535,90.0535,90.0535,1.0,0.0,0.0
2025-03-21,00:00,39,135.08024999999998,135.08024999999998,135.08024999999998,1.0,0.0,0.0
2025-03-21,00:00,40,180.107,180.107,180.107,1.0,0.0,0.0
2025-03-21,00:00,41,225.13375,225.13375,225.13375,1.0,0.0,0.0
2025-03-21,00:00,42,270.16049999999996,270.16049999999996,270.16049999999996,1.0,0.0,0.0
2025-03-21,00:00,43,339.81083333333333,339.81083333333333,339.81083333333333,1.0,0.0,0.0
2025-03-21,00:00,44,409.4611666666666,409.4611666666666,409.4611666666666,1.0,0.0,0.0
2025-03-21,00:00,45,479.1115,479.1115,479.1115,1.0,0.0,0.0
2025-03-21,00:00,46,548.7618333333332,548.7618333333332,548.7618333333332,1.0,0.0,0.0
2025-03-21,00:00,47,618.4121666666666,618.4121666666666,618.4121666666666,1.0,0.0,0.0
2025-03-21,00:00,48,688.0625,688.0625,688.0625,1.0,0.0,0.0
2025-03-21,00:00,49,743.8125,743.8125,743.8125,1.0,0.0,0.0
2025-03-21,00:00,50,799.5625,799.5625,799.5625,1.0,0.0,0.0
2025-03-21,00:00,51,855.3125,855.3125,855.3125,1.0,0.0,0.0
2025-03-21,00:00,52,911.0625,911.0625,911.0625,1.0,0.0,0.0
2025-03-21,00:00,53,966.8125,966.8125,966.8125,1.0,0.0,0.0
2025-03-21,00:00,54,1022.5625,1022.5625,1022.5625,1.0,0.0,0.0
2025-03-21,00:00,55,1057.5214555555553,1057.5214555555553,1057.5214555555553,1.0,0.0,0.0
2025-03-21,00:00,56,1092.4804111111112,1092.4804111111112,1092.4804111111112,1.0,0.0,0.0
2025-03-21,00:00,57,1127.4393666666665,1127.4393666666665,1127.4393666666665,1.0,0.0,0.0
2025-03-21,00:00,58,1162.398322222222,1162.398322222222,1162.398322222222,1.0,0.0,0.0
2025-03-21,00:00,59,1197.3572777777777,1197.3572777777777,1197.3572777777777,1.0,0.0,0.0
2025-03-21,00:00,60,1232.3162333333332,1232.3162333333332,1232.3162333333332,1.0,0.0,0.0
2025-03-21,00:00,61,1248.849861111111,1248.849861111111,1248.849861111111,1.0,0.0,0.0
2025-03-21,00:00,62,1265.3834888888887,1265.3834888888887,1265.3834888888887,1.0,0.0,0.0
2025-03-21,00:00,63,1281.9171166666665,1281.9171166666665,1281.9171166666665,1.0,0.0,0.0
2025-03-21,00:00,64,1298.4507444444444,1298.4507444444444,1298.4507444444444,1.0,0.0,0.0
2025-03-21,00:00,65,1314.9843722222222,1314.9843722222222,1314.9843722222222,1.0,0.0,0.0
2025-03-21,00:00,66,1331.518,1331.518,1331.518,1.0,0.0,0.0
2025-03-21,00:00,67,1322.1721444444443,1322.1721444444443,1322.1721444444443,1.0,0.0,0.0
2025-03-21,00:00,68,1312.826288888889,1312.826288888889,1312.826288888889,1.0,0.0,0.0
2025-03-21,00:00,69,1303.4804333333332,1303.4804333333332,1303.4804333333332,1.0,0.0,0.0
2025-03-21,00:00,70,1294.1345777777776,1294.1345777777776,1294.1345777777776,1.0,0.0,0.0
2025-03-21,00:00,71,1284.788722222222,1284.788722222222,1284.788722222222,1.0,0.0,0.0
2025-03-21,00:00,72,1275.4428666666665,1275.4428666666665,1275.4428666666665,1.0,0.0,0.0
2025-03-21,00:00,73,1254.2967749999998,1254.2967749999998,1254.2967749999998,1.0,0.0,0.0
2025-03-21,00:00,74,1233.1506833333333,1233.1506833333333,1233.1506833333333,1.0,0.0,0.0
2025-03-21,00:00,75,1212.0045916666666,1212.0045916666666,1212.0045916666666,1.0,0.0,0.0
2025-03-21,00:00,76,1190.8584999999998,1190.8584999999998,1190.8584999999998,1.0,0.0,0.0
2025-03-21,00:00,77,1169.7124083333333,1169.7124083333333,1169.7124083333333,1.0,0.0,0.0
2025-03-21,00:00,78,1148.5663166666666,1148.5663166666666,1148.5663166666666,1.0,0.0,0.0
2025-03-21,00:00,79,1114.3763999999999,1114.3763999999999,1114.3763999999999,1.0,0.0,0.0
2025-03-21,00:00,80,1080.1864833333334,1080.1864833333334,1080.1864833333334,1.0,0.0,0.0
2025-03-21,00:00,81,1045.9965666666667,1045.9965666666667,1045.9965666666667,1.0,0.0,0.0
2025-03-21,00:00,82,1011.80665,1011.80665,1011.80665,1.0,0.0,0.0
2025-03-21,00:00,83,977.6167333333334,977.6167333333334,977.6167333333334,1.0,0.0,0.0
2025-03-21,00:00,84,943.4268166666667,943.4268166666667,943.4268166666667,1.0,0.0,0.0
2025-03-21,00:00,85,897.0984333333333,897.0984333333333,897.0984333333333,1.0,0.0,0.0
2025-03-21,00:00,86,850.7700500000001,850.7700500000001,850.7700500000001,1.0,0.0,0.0
2025-03-21,00:00,87,804.4416666666666,804.4416666666666,804.4416666666666,1.0,0.0,0.0
2025-03-21,00:00,88,758.1132833333332,758.1132833333332,758.1132833333332,1.0,0.0,0.0
2025-03-21,00:00,89,711.7848999999999,711.7848999999999,711.7848999999999,1.0,0.0,0.0
2025-03-21,00:00,90,665.4565166666666,665.4565166666666,665.4565166666666,1.0,0.0,0.0
2025-03-21,00:00,91,650.2709833333333,650.2709833333333,650.2709833333333,1.0,0.0,0.0
2025-03-21,00:00,92,635.0854499999999,635.0854499999999,635.0854499999999,1.0,0.0,0.0
2025-03-21,00:00,93,619.8999166666666,619.8999166666666,619.8999166666666,1.0,0.0,0.0
2025-03-21,00:00,94,604.7143833333333,604.7143833333333,604.7143833333333,1.0,0.0,0.0
2025-03-21,00:00,95,589.5288499999999,589.5288499999999,589.5288499999999,1.0,0.0,0.0
2025-03-21,00:00,96,574.3433166666666,574.3433166666666,574.3433166666666,1.0,0.0,0.0
2025-03-21,00:00,97,524.5136888888889,524.5136888888889,524.5136888888889,1.0,0.0,0.0
2025-03-21,00:00,98,474.6840611111111,474.6840611111111,474.6840611111111,1.0,0.0,0.0
2025-03-21,00:00,99,424.8544333333333,424.8544333333333,424.8544333333333,1.0,0.0,0.0
2025-03-21,00:00,100,375.02480555555553,375.02480555555553,375.02480555555553,1.0,0.0,0.0
2025-03-21,00:00,101,325.19517777777776,325.19517777777776,325.19517777777776,1.0,0.0,0.0
2025-03-21,00:00,102,275.36555,275.36555,275.36555,1.0,0.0,0.0
2025-03-21,00:00,103,229.47129166666664,229.47129166666664,229.47129166666664,1.0,0.0,0.0
2025-03-21,00:00,104,183.5770333333333,183.5770333333333,183.5770333333333,1.0,0.0,0.0
2025-03-21,00:00,105,137.682775,137.682775,137.682775,1.0,0.0,0.0
2025-03-21,00:00,106,91.78851666666665,91.78851666666665,91.78851666666665,1.0,0.0,0.0
2025-03-21,00:00,107,45.894258333333326,45.894258333333326,45.894258333333326,1.0,0.0,0.0
2025-03-21,00:00,108,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,109,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,110,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,111,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,112,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,113,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,114,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,115,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,116,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,117,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,118,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,119,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,120,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,121,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,122,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,123,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,124,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,125,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,126,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,127,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,128,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,129,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,130,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,131,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,132,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,133,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,134,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,135,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,136,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,137,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,138,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,139,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,140,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,141,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,142,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,143,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,00:00,144,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-21,06:00,37,45.02675,42.26085555555555,43.53281127681804,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,38,90.0535,84.5217111111111,87.06562255363608,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,39,135.08024999999998,126.78256666666665,130.5984338304541,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,40,180.107,169.0434222222222,174.13124510727215,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,41,225.13375,211.30427777777777,217.66405638409015,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,42,270.16049999999996,253.5651333333333,261.1968676609082,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,43,339.81083333333333,321.67412777777776,330.01467976181254,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,44,409.4611666666666,389.78312222222223,398.8324918627169,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,45,479.1115,457.8921166666667,467.65030396362124,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,46,548.7618333333332,526.0011111111112,536.4681160645256,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,47,618.4121666666666,594.1101055555556,605.2859281654299,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,48,688.0625,662.2191,674.1037402663343,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,49,743.8125,708.5251111111111,724.7527716698103,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,50,799.5625,754.8311222222221,775.4018030732861,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,51,855.3125,801.1371333333333,826.0508344767622,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,52,911.0625,847.4431444444444,876.6998658802382,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,53,966.8125,893.7491555555555,927.3488972837142,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,54,1022.5625,940.0551666666667,977.9979286871902,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,55,1057.5214555555553,974.1590527777777,1012.4950367718013,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,56,1092.4804111111112,1008.2629388888888,1046.992144856413,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,57,1127.4393666666665,1042.366825,1081.4892529410242,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,58,1162.398322222222,1076.470711111111,1115.9863610256357,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,59,1197.3572777777777,1110.574597222222,1150.483469110247,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,60,1232.3162333333332,1144.6784833333331,1184.9805771948581,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,61,1248.849861111111,1186.0216888888888,1214.914567745866,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,62,1265.3834888888887,1227.3648944444444,1244.8485582968738,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,63,1281.9171166666665,1268.7080999999998,1274.7825488478816,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,64,1298.4507444444444,1310.0513055555552,1304.7165393988894,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,65,1314.9843722222222,1351.394511111111,1334.6505299498972,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,66,1331.518,1392.7377166666665,1364.584520500905,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,67,1322.1721444444443,1408.0178888888888,1368.5398871121147,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,68,1312.826288888889,1423.2980611111109,1372.4952537233244,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,69,1303.4804333333332,1438.5782333333332,1376.4506203345336,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,70,1294.1345777777776,1453.8584055555557,1380.4059869457433,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,71,1284.788722222222,1469.1385777777778,1384.361353556953,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,72,1275.4428666666665,1484.41875,1388.3167201681626,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,73,1254.2967749999998,1468.3332666666668,1369.9040078490734,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,74,1233.1506833333333,1452.2477833333335,1351.4912955299847,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,75,1212.0045916666666,1436.1623,1333.0785832108952,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,76,1190.8584999999998,1420.0768166666667,1314.6658708918062,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,77,1169.7124083333333,1403.9913333333334,1296.2531585727172,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,78,1148.5663166666666,1387.90585,1277.8404462536282,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,79,1114.3763999999999,1350.3718805555554,1241.8443110065232,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,80,1080.1864833333334,1312.8379111111112,1205.8481757594184,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,81,1045.9965666666667,1275.3039416666666,1169.8520405123134,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,82,1011.80665,1237.7699722222221,1133.8559052652085,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,83,977.6167333333334,1200.2360027777777,1097.8597700181035,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,84,943.4268166666667,1162.7020333333332,1061.8636347709987,0.5401286105414042,0.08484218504508909,0.07223556011911232
2025-03-21,06:00,85,897.0984333333333,1125.7215138888887,1020.5843001715009,0.5401286105414042,0.08484218504508909,0.07223556011911232
